invoice_id,msisdn,customer_name,voice_cost,sms_cost,data_cost,total_cost,voice_usage,sms_usage,data_usage,status,invoice_date
032bde97-f44c-4a60-a033-d1ab56398d42,+212240085606,Hayat Ziani 461E5,0E-18,0E-18,38.900000000000000000,44.300000000000000000,0.0,0,394.0,pending,2025-06-10T04:02:29.820Z
84b609c1-ea89-4265-a2b6-9b5f05619c41,+212244090661,Malika Jamal EAFB2,65.740000000000000000,0E-18,0E-18,58.710000000000000000,115.0,0,0.0,pending,2025-06-10T04:02:29.820Z
66fa60e0-e14b-4906-9986-42f16be3aa6e,+212513507825,Abderrahim Tazi DBE11,43.770000000000000000,0E-18,0E-18,50.400000000000000000,77.0,0,0.0,pending,2025-06-10T04:02:29.820Z
77f0820d-e357-42e3-bb10-7e9d529c21c2,+212491752887,Ahmed Douiri 3B065,0E-18,0E-18,0E-18,0E-18,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
6f4f4ce5-e14c-46b4-a5f7-3842f980d1cb,+212120835775,Samira Iraqi 4A1A5,0E-18,0E-18,677.030000000000000000,646.410000000000000000,0.0,0,7364.0,pending,2025-06-10T04:02:29.820Z
b17f2ca1-d1f7-4bbf-8650-0effcea1e7a5,+212065275492,Laila Ghazi 5E5B2,38.760000000000000000,0E-18,0E-18,44.950000000000000000,68.0,0,0.0,pending,2025-06-10T04:02:29.820Z
2f1727ce-5cef-4daa-99f6-256355bc6194,+212507609903,Samira Cherkaoui 032DC,0E-18,0E-18,491.100000000000000000,488.430000000000000000,0.0,0,5343.0,pending,2025-06-10T04:02:29.820Z
485f035f-803c-45b9-a7db-474d17294dac,+212802898141,Aicha Chraibi 16184,0E-18,0E-18,184.370000000000000000,164.970000000000000000,0.0,0,2515.0,pending,2025-06-10T04:02:29.820Z
88c17cb3-954f-4e47-a171-e04a6a6fe2e7,+212488551516,Zineb Usmani 7ECB3,0E-18,0E-18,378.580000000000000000,408.690000000000000000,0.0,0,4120.0,pending,2025-06-10T04:02:29.820Z
02b6d942-e692-4208-9272-4930661553f7,+212436658300,Hassan Jebari 115CD,262.600000000000000000,0E-18,0E-18,285.410000000000000000,60.0,0,0.0,pending,2025-06-10T04:02:29.820Z
5e9578f1-f1bf-4de6-836a-b9df13da1b66,+212719707855,Youssef Idrissi 2195D,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
1163909d-75c5-4a4c-906d-1ed48d441868,+212736812232,Samira Jamal 09568,0E-18,0E-18,958.790000000000000000,1057.340000000000000000,0.0,0,13037.0,pending,2025-06-10T04:02:29.820Z
5fdcc28d-a9f1-4c27-95d5-ef0d8481b0e3,+212649229195,Brahim Jamal 3673E,0E-18,0E-18,712.820000000000000000,767.920000000000000000,0.0,0,7753.0,pending,2025-06-10T04:02:29.820Z
fd3fff73-c26c-4e31-abb3-6d8b2c86a15b,+212855101785,Aicha Kabbaj 4C8FF,133.420000000000000000,0E-18,0E-18,145.890000000000000000,32.0,0,0.0,pending,2025-06-10T04:02:29.820Z
63a00e71-7bb4-4ca5-b620-7a9e22b0f6f9,+212063560212,Mustapha Kabbaj 84DD3,0E-18,0E-18,0E-18,1.800000000000000000,0.0,3,0.0,pending,2025-06-10T04:02:29.820Z
89fc2bc3-870c-4368-b197-38f964dde419,+212892150448,Aicha Cherkaoui FCF17,1.730000000000000000,0E-18,0E-18,3.620000000000000000,5.0,0,0.0,pending,2025-06-10T04:02:29.820Z
7e235bd3-fc49-4d6b-a0c5-2dfb1bce05cc,+212202431441,Rajae Douiri B033B,40.430000000000000000,0E-18,0E-18,47.890000000000000000,13.0,0,0.0,pending,2025-06-10T04:02:29.820Z
ab17ce2c-35e8-4864-9ac9-b953940ca198,+212268940770,Souad Kabbaj AAD22,13.830000000000000000,0E-18,0E-18,17.180000000000000000,26.0,0,0.0,pending,2025-06-10T04:02:29.820Z
bf3f40c1-8184-42db-9e58-20e27e2daad7,+212350948277,Karim Ouali 1FE08,481.570000000000000000,0E-18,0E-18,521.900000000000000000,109.0,0,0.0,pending,2025-06-10T04:02:29.820Z
0e15d7b5-3297-4bd1-9c71-c87849cd728e,+212667945297,Said Ziani 5FFE0,0E-18,0E-18,965.260000000000000000,830.430000000000000000,0.0,0,10497.0,pending,2025-06-10T04:02:29.820Z
1a91060d-3898-4b87-9a1c-8c1b9d1fb248,+212590695399,Aicha Berrada 00256,81.650000000000000000,0E-18,0E-18,86.300000000000000000,142.0,0,0.0,pending,2025-06-10T04:02:29.820Z
88a28b50-8a04-4d41-b67f-0f5e3ff05e3e,+212119830267,Othman Amrani 4FF49,16.890000000000000000,0E-18,0E-18,21.050000000000000000,31.0,0,0.0,pending,2025-06-10T04:02:29.820Z
e1db0166-d4c6-49c9-84ef-60b28e32848a,+212210450556,Ahmed Douiri A2542,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
90106e16-cb96-4694-a481-328a649c4b38,+212367892017,Hassan Iraqi 41404,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
17ac78de-bc77-49da-8963-fa190e7955a3,+212589659265,Khadija Hassani B6498,142.720000000000000000,0E-18,0E-18,155.940000000000000000,36.0,0,0.0,pending,2025-06-10T04:02:29.820Z
53d3948f-8dc1-4202-b3ad-210f299bf200,+212727945683,Khadija Yacoubi F904B,534.440000000000000000,0E-18,0E-18,547.250000000000000000,108.0,0,0.0,pending,2025-06-10T04:02:29.820Z
feb141e1-5c00-4a4e-ad3c-1bd1434f5fdc,+212936267319,Zineb Berrada E48E5,37.540000000000000000,0E-18,0E-18,42.390000000000000000,66.0,0,0.0,pending,2025-06-10T04:02:29.820Z
a921949e-145b-4db2-912b-f28170206bdd,+212877889957,Hayat Hamdi 91FFD,0E-18,0E-18,27.700000000000000000,33.560000000000000000,0.0,0,282.0,pending,2025-06-10T04:02:29.820Z
8e62e40d-f518-42f8-845a-9cdd3ca6e0c6,+212679336604,Sanaa Naciri 926AD,292.470000000000000000,0E-18,0E-18,305.330000000000000000,67.0,0,0.0,pending,2025-06-10T04:02:29.820Z
836417bf-5e76-4b15-aa45-a2ab579f921c,+212826737642,Souad Squalli DAF21,81.620000000000000000,0E-18,0E-18,85.140000000000000000,143.0,0,0.0,pending,2025-06-10T04:02:29.820Z
c78ffff4-d6cc-4d4e-9e1f-21ac57495558,+212690427063,Yassine Filali 23768,0E-18,0E-18,344.890000000000000000,393.170000000000000000,0.0,0,4696.0,pending,2025-06-10T04:02:29.820Z
9bab4e1f-acd2-4b69-9c98-876e613e74de,+212815437735,Souad Douiri 01EDA,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
f46986b9-3773-4b48-8116-b7029af6978c,+212682554107,Nadia Berrada 9318F,2.780000000000000000,0E-18,0E-18,2.830000000000000000,7.0,0,0.0,pending,2025-06-10T04:02:29.820Z
b2e06d26-ffe0-451d-aa74-d7d32bd8ab88,+212732959539,Ahmed Naciri D7D34,62.410000000000000000,0E-18,0E-18,67.070000000000000000,108.0,0,0.0,pending,2025-06-10T04:02:29.820Z
3b968575-fdcd-42db-a6c0-314edafecd44,+212971683083,Othman Ghazi 240FC,0E-18,0E-18,1210.540000000000000000,1157.600000000000000000,0.0,0,13163.0,pending,2025-06-10T04:02:29.820Z
d6c720db-e90b-4d65-b9b8-ad5d16569f02,+212958464568,Sanaa Mansouri 6AB86,66.980000000000000000,0E-18,0E-18,74.460000000000000000,115.0,0,0.0,pending,2025-06-10T04:02:29.820Z
4792b416-6ac9-4423-b4c2-c652692c053f,+212432529425,Sanaa Jebari D12A3,0E-18,0E-18,9.700000000000000000,12.750000000000000000,0.0,0,102.0,pending,2025-06-10T04:02:29.820Z
c8fb0d89-b476-4863-9d61-0a2e9464a961,+212674726837,Mohammed Jamal 614A5,0E-18,0E-18,682.920000000000000000,698.000000000000000000,0.0,0,7428.0,pending,2025-06-10T04:02:29.820Z
36403358-f8b2-423a-9c7e-d1a05a8d676e,+212688423470,Said Hamdi 86F44,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
cbf8e141-1278-4fee-b7da-5cecf0b634de,+212451875883,Zineb Wahabi 2AA08,0E-18,0E-18,1450.660000000000000000,1492.660000000000000000,0.0,0,15773.0,pending,2025-06-10T04:02:29.820Z
09730ddc-7f1a-418d-8a42-c7c81510c96e,+212782797286,Fatima Ziani D1C7F,14.460000000000000000,0E-18,0E-18,17.730000000000000000,27.0,0,0.0,pending,2025-06-10T04:02:29.820Z
daa815eb-eb0e-43ca-a81b-7c61ceb7036d,+212884015151,Youssef Jamal 927EA,13.740000000000000000,0E-18,0E-18,17.460000000000000000,25.0,0,0.0,pending,2025-06-10T04:02:29.820Z
ec15a229-20ea-4181-980f-65ac2f56e52c,+212406338429,Rachid Usmani 95C14,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
46292435-460f-4096-8e47-b2f73ecdb847,+212190108438,Yassine Cherkaoui ABB83,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
9e0bd503-aea7-4188-a815-bbaf6f1946cc,+212304466630,Youssef Iraqi 8C557,4.040000000000000000,0E-18,0E-18,3.650000000000000000,9.0,0,0.0,pending,2025-06-10T04:02:29.820Z
79ad4066-f581-4926-84cf-1331d0bec91e,+212685386471,Youssef Yacoubi 30007,25.890000000000000000,0E-18,0E-18,24.000000000000000000,47.0,0,0.0,pending,2025-06-10T04:02:29.820Z
4e359c8c-4843-46ac-b30f-ae3dc85fd0b0,+212605049275,Youssef Tazi E5167,24.100000000000000000,0E-18,0E-18,28.580000000000000000,43.0,0,0.0,pending,2025-06-10T04:02:29.820Z
bebc1193-340f-4c51-9c92-8303c9d63bae,+212055865795,Abdellatif Cherkaoui C18BE,0E-18,0E-18,33.840000000000000000,28.490000000000000000,0.0,0,433.0,pending,2025-06-10T04:02:29.820Z
05b1dcf7-6f55-4c32-91d3-cc86a36406cd,+212256660712,Nadia El Fassi 973DB,273.390000000000000000,0E-18,0E-18,288.290000000000000000,62.0,0,0.0,pending,2025-06-10T04:02:29.820Z
97323ade-b910-490d-b55e-42b82f9984f8,+212811785979,Samira Squalli 728CC,15.620000000000000000,0E-18,0E-18,18.500000000000000000,29.0,0,0.0,pending,2025-06-10T04:02:29.820Z
91fa2543-cc99-4e9b-b7d0-0508fa1934ec,+212992688136,Malika Hamdi 20F39,37.520000000000000000,0E-18,0E-18,42.910000000000000000,66.0,0,0.0,pending,2025-06-10T04:02:29.820Z
0d2fed5f-1d03-45aa-8946-b5cf14225417,+212366724507,Hassan Kettani 029C5,0E-18,0E-18,31.900000000000000000,38.170000000000000000,0.0,0,324.0,pending,2025-06-10T04:02:29.820Z
df6e244a-ed2f-4162-b105-73767a304d8f,+212642630112,Zineb Ouali E79A6,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
76c2e7d6-edf7-4fc0-a2b8-26bd396df4b6,+212156716732,Sanaa Filali 320B8,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
e9ccec77-eb8e-422e-a06d-f1f6ae8d7900,+212301053737,Hassan Lamrani 52586,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
8daf2fbd-3a0c-4546-8067-6c72ae691909,+212228559133,Samira Hamdi 05882,48.470000000000000000,0E-18,0E-18,51.240000000000000000,84.0,0,0.0,pending,2025-06-10T04:02:29.820Z
f3124a11-73ed-4bcd-85d3-4255041fa8f7,+212633763382,Mustapha Kettani AB3A0,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
b78072ce-c640-491e-92c7-5ff140ef96ea,+212789020252,Said Chraibi 0A854,30.760000000000000000,0E-18,0E-18,33.170000000000000000,55.0,0,0.0,pending,2025-06-10T04:02:29.820Z
cc834d3a-66b0-4cf4-bb6f-9caebfb1d2ae,+212306341118,Yassine Amrani 11FC1,0E-18,0E-18,634.160000000000000000,575.170000000000000000,0.0,0,6898.0,pending,2025-06-10T04:02:29.820Z
657b12d4-6575-4825-ad8f-4f1a3463b5dd,+212781718001,Said Iraqi B870D,32.990000000000000000,0E-18,0E-18,36.650000000000000000,58.0,0,0.0,pending,2025-06-10T04:02:29.820Z
5de49d15-d1c3-4a70-8def-435319f6ded5,+212061933765,Laila El Alami BF690,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
ca7e05ad-96e5-4964-a209-e13df3ef85b2,+212665319688,Khalid Benali ACBD3,23.870000000000000000,0E-18,0E-18,20.150000000000000000,9.0,0,0.0,pending,2025-06-10T04:02:29.820Z
d4029522-d142-4f89-839d-091b18cac9d0,+212583114812,Said Idrissi 9B5EE,0E-18,0E-18,319.520000000000000000,332.810000000000000000,0.0,0,3478.0,pending,2025-06-10T04:02:29.820Z
26967d3a-6670-4012-8553-eecae9a30496,+212810682539,Brahim Benali 26FDC,0E-18,0E-18,730.760000000000000000,722.260000000000000000,0.0,0,7948.0,pending,2025-06-10T04:02:29.820Z
7f525e04-5398-4e0f-b808-3b1a22b30f0f,+212599154826,Abderrahim Naciri 8D45F,0E-18,0E-18,822.940000000000000000,890.840000000000000000,0.0,0,8950.0,pending,2025-06-10T04:02:29.820Z
95ab9593-e50d-434e-a78a-adc561b68017,+212279622645,Amina Idrissi B8818,0E-18,0E-18,540.500000000000000000,560.850000000000000000,0.0,0,5880.0,pending,2025-06-10T04:02:29.820Z
bccfb25c-c575-4a95-84df-632569a55011,+212348392996,Youssef Naciri D5582,24.320000000000000000,0E-18,0E-18,28.300000000000000000,43.0,0,0.0,pending,2025-06-10T04:02:29.820Z
4d06d3a6-7a28-4e5a-9f8f-10fc19f40409,+212825997200,Aicha Benali 00683,0E-18,0E-18,98.800000000000000000,115.430000000000000000,0.0,0,993.0,pending,2025-06-10T04:02:29.820Z
a7a337a9-b52d-4cea-bde9-4e65d843c0f1,+212612243243,Aicha Naciri 55263,0E-18,0E-18,960.390000000000000000,947.830000000000000000,0.0,0,10444.0,pending,2025-06-10T04:02:29.820Z
2a58f891-cb57-4183-8d6a-e25a482aba7d,+212327919268,Yassine Hamdi 54D05,0E-18,0E-18,0E-18,1.800000000000000000,0.0,2,0.0,pending,2025-06-10T04:02:29.820Z
947eeb22-12b2-4656-9027-a874e6bea5a7,+212280540328,Zineb Hamdi 6309F,56.050000000000000000,0E-18,0E-18,66.040000000000000000,98.0,0,0.0,pending,2025-06-10T04:02:29.820Z
0c35bdec-b271-4707-bfcd-fec5924727ac,+212797598400,Hayat Kabbaj F64D3,57.370000000000000000,0E-18,0E-18,62.560000000000000000,100.0,0,0.0,pending,2025-06-10T04:02:29.820Z
2c26452c-a892-4f38-bfef-cc9c9d6e2366,+212068947245,Hayat Wahabi 280DD,26.800000000000000000,0E-18,0E-18,25.070000000000000000,48.0,0,0.0,pending,2025-06-10T04:02:29.820Z
6fe263d4-7854-4c23-b86b-d1cea425c372,+212262593858,Samira Qadiri C800F,26.610000000000000000,0E-18,0E-18,32.130000000000000000,47.0,0,0.0,pending,2025-06-10T04:02:29.820Z
bd8eceea-02f8-48ea-9ab5-841668bcfa7d,+212517934877,Abdellatif Chraibi 97562,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
b69e9a3f-de91-4523-8ad4-ce15706b7caf,+212847757763,Khalid Kettani C5242,11.160000000000000000,0E-18,0E-18,14.370000000000000000,21.0,0,0.0,pending,2025-06-10T04:02:29.820Z
67d587cc-9285-4baf-b435-d995ff696213,+212661776509,Leila Ghazi 5D103,0E-18,0E-18,410.390000000000000000,441.980000000000000000,0.0,0,5586.0,pending,2025-06-10T04:02:29.820Z
45c4f6af-7c5f-40f8-87fb-ed2df86af2e7,+212794904361,Omar Qadiri 0569E,39.480000000000000000,0E-18,0E-18,46.810000000000000000,69.0,0,0.0,pending,2025-06-10T04:02:29.820Z
0c5d7993-a474-45e2-b17e-d345aa5692c2,+212731679997,Khadija Jamal 39442,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
21a40b4a-fd5b-46f1-ba09-1be80b11cd58,+212687677415,Brahim Yacoubi 885B1,303.210000000000000000,0E-18,0E-18,318.550000000000000000,68.0,0,0.0,pending,2025-06-10T04:02:29.820Z
e212ed36-02d6-41a9-9db4-a7f1e283e525,+212392436114,Aicha Qadiri CA21B,104.520000000000000000,0E-18,0E-18,114.680000000000000000,26.0,0,0.0,pending,2025-06-10T04:02:29.820Z
1b4deb6d-47b4-45f3-8e39-b813b4836bb4,+212740925892,Abdellatif Squalli A6EB5,15.930000000000000000,0E-18,0E-18,13.500000000000000000,29.0,0,0.0,pending,2025-06-10T04:02:29.820Z
3d2c300b-eec6-4f9d-a70c-1f136c56394a,+212167094871,Souad Tazi DB506,26.850000000000000000,0E-18,0E-18,32.410000000000000000,48.0,0,0.0,pending,2025-06-10T04:02:29.820Z
b361e1af-388e-46b2-a5c0-fc4e199986fe,+212270921955,Leila Benali 05CB6,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
cd84087e-c027-4313-9427-2cc4c7847f3b,+212595646123,Omar Rhazi AF6FC,184.840000000000000000,0E-18,0E-18,160.070000000000000000,39.0,0,0.0,pending,2025-06-10T04:02:29.820Z
4bf1ee53-99da-43e7-805f-7b26d05a4017,+212404069947,Youssef Chraibi 9E17C,10.850000000000000000,0E-18,0E-18,14.170000000000000000,21.0,0,0.0,pending,2025-06-10T04:02:29.820Z
4127ec36-87e4-4270-b885-39eedd78a8f7,+212086314039,Hassan Naciri E8762,65.460000000000000000,0E-18,0E-18,77.850000000000000000,115.0,0,0.0,pending,2025-06-10T04:02:29.820Z
8610ae81-1d26-45c8-80e2-2ebe5faa2899,+212029396970,Leila Rhazi B8E74,19.900000000000000000,0E-18,0E-18,23.950000000000000000,36.0,0,0.0,pending,2025-06-10T04:02:29.820Z
be8b65de-f508-4de5-8c9d-0602b934d505,+212922143473,Omar Squalli 4FC38,4.490000000000000000,0E-18,0E-18,6.700000000000000000,10.0,0,0.0,pending,2025-06-10T04:02:29.820Z
ae409207-9cb9-4e1d-91c8-4349c8437b1a,+212034506897,Othman El Fassi C27B3,453.620000000000000000,0E-18,0E-18,488.480000000000000000,90.0,0,0.0,pending,2025-06-10T04:02:29.820Z
f832042e-9550-426d-ae4c-fcc954c73567,+212092273727,Houda Alaoui C14DD,39.610000000000000000,0E-18,0E-18,43.660000000000000000,70.0,0,0.0,pending,2025-06-10T04:02:29.820Z
fb40a73a-4c97-4e10-b66b-d50d5066f267,+212087140062,Khadija Ziani 3F007,0E-18,0E-18,681.080000000000000000,774.670000000000000000,0.0,0,7408.0,pending,2025-06-10T04:02:29.820Z
163d80e7-95e3-47c4-b71c-c72714969ff0,+212631181390,Fatima Naciri EC1F2,0E-18,0E-18,583.370000000000000000,476.640000000000000000,0.0,0,6346.0,pending,2025-06-10T04:02:29.820Z
93675aad-9308-4a52-af55-cd9ecd6f9a77,+212759343951,Fatima Kettani E79FD,17.660000000000000000,0E-18,0E-18,17.060000000000000000,32.0,0,0.0,pending,2025-06-10T04:02:29.820Z
ff3f542a-14ea-4875-a159-ea6981a551c9,+212935952548,Ahmed Alaoui CADAB,0E-18,0E-18,375.730000000000000000,416.450000000000000000,0.0,0,5115.0,pending,2025-06-10T04:02:29.820Z
696d187a-3536-4590-8aa7-158f1b5bd0b8,+212124383300,Youssef Squalli 75A63,0E-18,0E-18,108.000000000000000000,112.790000000000000000,0.0,0,1085.0,pending,2025-06-10T04:02:29.820Z
9cb3a2fb-7317-42a3-bbc8-37d7b1511aca,+212756041009,Abderrahim Alaoui 9B0EE,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
a311cb5f-8f13-417e-8bd8-34795a7df7f4,+212364999638,Laila Jamal A1E4C,20.930000000000000000,0E-18,0E-18,19.200000000000000000,38.0,0,0.0,pending,2025-06-10T04:02:29.820Z
74bf1b06-2d3f-49fb-9c6a-ba32298527aa,+212597373318,Hassan Lamrani 45669,0E-18,0E-18,26.800000000000000000,29.760000000000000000,0.0,0,273.0,pending,2025-06-10T04:02:29.820Z
cb19db63-1c75-40af-b4fd-7ad95f67e12f,+212844587751,Othman Yacoubi 191C6,27.800000000000000000,0E-18,0E-18,32.780000000000000000,50.0,0,0.0,pending,2025-06-10T04:02:29.820Z
e4d178dc-f57d-4a59-b176-0e1afcc9b155,+212788246908,Mustapha Iraqi DBE0E,0E-18,0E-18,0E-18,1.800000000000000000,0.0,1,0.0,pending,2025-06-10T04:02:29.820Z
c2df3835-b8b0-4c52-858d-bfdae5079a1e,+212603705782,Hayat Jamal 477A7,0E-18,0E-18,10.480000000000000000,13.480000000000000000,0.0,0,141.0,pending,2025-06-10T04:02:29.820Z
383ceec2-cab8-450e-9755-3d185df0ef78,+212011886082,Zineb Kabbaj 7EAA4,22.160000000000000000,0E-18,0E-18,24.780000000000000000,40.0,0,0.0,pending,2025-06-10T04:02:29.820Z
22da6cbf-01de-4849-955d-65e99e7f1f06,+212820176912,Nadia Kabbaj 51287,487.230000000000000000,0E-18,0E-18,539.870000000000000000,102.0,0,0.0,pending,2025-06-10T04:02:29.820Z
b2c2cc56-d4bf-4402-8d67-55f7f7e62ce1,+212525715476,Omar Jebari 6162C,0E-18,0E-18,180.600000000000000000,183.460000000000000000,0.0,0,1811.0,pending,2025-06-10T04:02:29.820Z
